age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
63,1,701376,8,9,0,1,4,0,1,99472,2422,74,2,1
58,1,98210,11,15,5,0,5,2,0,98302,677,65,13,0
27,5,832265,1,1,4,4,1,3,0,36187,2892,49,23,1
19,1,82459,7,11,5,3,3,3,0,75459,4088,21,6,0
55,0,835954,11,5,4,9,1,2,1,30367,1116,83,12,1
30,3,75623,5,15,4,3,3,1,1,33073,1587,84,26,0
86,6,836207,1,16,4,3,4,3,1,66872,4271,52,36,1
68,2,801361,1,4,5,11,3,0,0,33492,3680,83,28,0
79,3,495373,12,8,6,7,2,0,1,11792,324,67,3,0
52,4,404218,4,5,1,8,4,4,1,80924,3228,92,0,0
70,3,607163,7,4,5,5,0,1,0,6261,1566,28,39,1
57,0,308890,1,3,6,3,2,4,1,89852,3558,65,21,1
21,0,676572,13,2,0,4,3,1,0,46227,3717,37,22,1
39,6,1195971,3,10,2,7,0,2,0,9946,3314,57,30,1
37,2,1098421,3,7,3,2,5,1,1,40975,3404,42,33,0
73,5,86036,7,2,5,6,1,1,0,45910,673,91,14,0
75,4,79616,1,11,4,1,2,2,0,99359,3513,15,21,1
81,1,606165,10,3,3,1,2,2,0,29073,2474,15,20,0
61,4,950982,11,12,5,11,4,3,0,91591,125,20,2,0
41,1,1320405,9,13,5,6,4,1,1,68791,3923,80,40,1
55,6,99787,6,12,1,10,2,0,0,27730,912,51,5,0
43,3,895118,15,16,5,8,2,1,0,92700,2024,88,22,1
38,5,721130,1,13,6,3,1,0,0,70410,2262,45,0,1
89,4,782809,5,11,3,8,2,0,0,36619,2960,16,1,1
21,4,732901,3,16,4,5,5,1,1,12386,1925,88,18,1
64,6,593294,12,6,0,9,1,1,1,50068,129,28,20,0
23,1,411794,13,1,0,7,4,4,1,88681,2018,65,37,0
87,4,757955,8,8,6,10,4,1,1,15855,245,77,17,1
76,6,806820,0,5,3,0,1,4,0,11650,3469,76,4,1
85,1,1390345,10,7,1,1,1,4,0,3386,2508,26,31,1
85,6,1300093,14,15,2,9,1,1,1,62880,99,49,27,1
74,3,976100,13,11,3,13,1,2,0,88785,4258,81,37,0
89,3,930017,12,2,1,1,5,2,1,45976,1509,46,10,0
65,0,932073,15,12,5,6,5,4,1,68004,1025,45,40,1
88,3,1285904,1,4,4,11,0,0,1,18217,2235,63,6,1
58,1,729445,3,9,4,13,1,1,1,96753,3804,56,34,1
28,0,785302,5,14,0,2,5,2,1,11195,3901,41,21,0
85,4,757277,15,8,5,2,1,0,0,62865,4051,82,15,0
55,5,465017,15,9,3,8,1,0,1,34660,3148,90,23,1
35,2,904017,10,16,6,4,1,4,0,6910,611,85,6,0
40,3,1438531,13,2,3,3,5,4,0,18075,1387,33,27,0
61,5,916342,0,7,1,1,3,3,1,83688,1868,58,4,1
78,5,1215750,8,9,2,9,1,0,1,85698,2026,58,34,1
17,3,665047,1,14,0,12,5,4,1,10272,547,9,5,0
59,0,284216,2,11,3,9,5,0,1,21514,3847,80,9,0
59,1,1174058,14,8,1,3,2,2,0,57438,2488,83,31,1
52,3,562796,5,4,4,10,1,4,0,2458,514,23,2,1
85,4,1059126,3,10,0,7,4,3,0,69868,2196,49,1,0
81,3,578403,7,6,0,4,3,0,1,83712,463,65,11,0
30,2,442747,11,9,0,3,5,0,0,757,1701,56,35,0
87,1,1310426,3,5,2,1,5,1,1,22355,4284,10,36,0
75,1,413065,7,9,1,4,1,1,0,94252,3679,45,10,0
46,5,1436737,14,12,5,6,1,4,1,63923,3250,13,36,0
53,6,641078,9,5,2,8,5,2,0,78326,1684,26,2,1
53,2,37290,14,5,6,8,4,1,0,72990,1235,75,0,0
42,0,996606,15,15,1,0,4,1,1,58147,80,33,23,1
49,0,1092810,14,9,6,3,4,0,1,18503,4252,64,38,0
53,5,28443,6,13,3,5,5,1,1,78601,812,17,3,0
90,1,1133524,5,11,1,4,0,4,1,23868,1077,42,40,1
53,3,492779,9,11,2,0,0,0,0,89742,3747,67,39,0
74,0,66013,0,15,2,9,4,4,0,35083,2082,53,13,1
88,3,48712,6,12,2,13,1,1,0,27071,1109,80,38,1
39,0,1445577,9,11,4,6,3,3,0,47021,203,19,27,0
57,1,918337,6,14,4,5,0,4,0,70591,2375,70,32,1
26,6,870076,13,2,6,11,3,3,1,76190,1133,72,25,0
80,2,747914,15,5,2,1,1,0,0,6454,2417,89,38,1
87,2,675881,13,6,2,0,0,3,1,83976,2692,78,37,0
89,1,614607,14,14,4,2,3,0,0,39278,2476,95,27,0
38,5,493903,8,16,0,13,0,3,1,31141,3787,70,40,1
18,1,1287933,7,8,0,4,4,0,1,6239,2627,57,2,1
65,5,1433544,13,11,6,7,0,3,0,31084,3619,70,20,0
54,0,451907,5,14,1,2,1,3,0,23209,959,35,27,0
44,2,395783,12,11,2,11,4,2,0,14606,1157,80,24,1
79,1,1301541,9,9,4,0,0,4,1,14994,1976,30,32,1
32,1,1208771,10,12,1,9,2,1,1,3962,2607,93,24,1
21,1,606670,3,14,1,13,4,0,0,57373,2467,26,30,1
66,5,1222683,12,5,4,12,4,3,1,9967,2812,74,15,0
58,1,169085,10,10,5,4,5,0,1,57702,2585,31,38,1
68,4,542990,7,6,4,12,4,0,1,64698,1999,76,9,0
63,6,541653,7,8,0,3,1,2,0,30586,3146,96,30,1
35,3,1131135,7,8,6,6,3,1,1,36023,1079,28,29,1
22,2,1326249,3,3,1,4,1,2,1,20571,1827,93,24,1
82,5,1259323,6,13,2,0,1,1,0,94878,177,12,28,0
89,0,1118191,14,9,1,3,2,2,0,9642,2911,89,32,0
72,6,1057345,2,15,0,12,0,0,1,70014,639,36,13,0
37,5,442730,14,11,0,11,2,1,0,98038,1108,41,23,1
84,6,1423847,10,15,6,2,1,0,0,71322,1617,87,36,0
61,0,118216,8,11,6,9,4,2,1,72657,1419,79,30,1
42,6,265382,13,9,5,2,0,0,0,83262,175,86,39,1
23,0,803750,5,12,3,13,0,3,1,42169,189,18,28,0
59,2,41982,11,14,4,2,2,0,0,76276,215,63,15,0
86,2,1170589,13,2,1,2,0,2,0,38209,2940,19,32,0
77,6,267736,13,4,2,5,1,2,0,37969,2126,15,38,0
37,0,168504,9,11,0,13,3,3,1,95502,4200,18,25,1
37,4,782847,14,14,2,10,5,2,0,18505,3474,81,34,1
75,6,95612,10,3,4,1,2,3,0,10692,633,72,25,1
88,6,996395,2,12,4,1,1,2,0,22973,3456,96,9,1
65,1,521324,10,12,6,10,5,4,0,81010,1289,15,32,1
89,5,1425659,6,7,4,12,2,4,1,72619,2463,83,35,0
41,2,1403540,3,14,3,4,1,2,0,1591,3730,23,37,1
55,3,415811,7,15,6,6,0,4,0,78167,1868,55,2,0
88,2,1457116,8,12,0,13,3,0,0,94374,3383,26,20,0
50,0,1244301,9,6,6,10,0,2,0,76729,2496,26,31,0
18,1,1043998,1,9,6,2,4,1,1,75943,4172,24,8,1
55,3,781216,5,5,3,10,2,2,0,64053,329,63,3,1
82,2,1196595,1,7,3,3,5,2,0,91763,4154,28,31,1
89,0,256113,2,14,4,7,5,4,0,93676,1735,75,22,1
67,0,1330073,13,10,2,9,0,2,1,85961,2081,6,37,0
52,2,1295058,4,14,4,6,3,3,0,84279,1802,35,21,0
70,6,32663,11,9,5,1,5,0,0,91997,2747,99,33,0
64,1,1416953,13,1,1,6,4,1,1,52803,110,92,25,1
88,3,340649,15,4,4,2,5,1,0,6062,3355,88,7,0
79,2,1176846,1,13,0,6,0,0,1,9773,630,11,30,0
46,2,1333503,1,1,0,5,3,1,0,99808,3647,41,27,0
18,1,1272474,13,14,4,5,4,2,1,16956,3918,63,26,1
30,1,76596,10,14,1,12,3,4,0,87195,2545,9,22,1
90,6,995935,11,6,1,5,4,2,0,41361,1677,19,17,1
28,2,525006,13,3,1,5,3,2,1,74755,127,8,1,0
29,1,72543,9,13,3,13,5,4,0,54908,252,92,31,0
75,5,241565,8,7,4,6,2,1,0,70484,1522,45,10,0
56,2,253271,0,8,1,12,3,0,0,86041,313,26,16,0
87,3,179415,5,8,4,6,3,2,0,5734,1920,49,28,0
89,3,67408,15,15,1,13,1,2,1,63100,2159,61,14,1
19,2,645589,6,11,1,0,1,4,1,48624,1799,66,32,1
29,2,270195,0,1,1,0,3,4,0,1227,4312,71,36,1
40,6,1047209,14,7,2,2,5,2,0,43596,2109,83,35,1
65,2,1034365,12,7,0,9,5,0,1,7091,964,62,20,0
49,5,1345893,6,16,0,9,2,3,1,71212,491,38,26,1
72,5,867944,4,6,2,10,2,2,0,57352,3870,63,7,1
22,4,909341,11,14,5,4,1,3,0,24872,3483,92,2,0
57,2,937184,8,13,2,12,3,4,0,92965,546,73,2,0
32,5,487386,2,6,4,4,1,0,1,37673,1904,81,36,1
24,3,1042149,11,3,5,3,3,3,0,23490,1326,30,4,1
47,1,1221213,9,15,2,9,5,0,1,87183,2397,2,6,0
79,5,275820,8,7,1,8,0,2,0,26174,1319,58,20,0
69,6,1039070,3,8,4,4,4,2,0,59887,999,41,32,1
82,0,792281,15,6,4,11,0,3,0,9530,2195,43,10,1
63,0,768530,11,11,3,7,1,1,1,47173,3160,36,40,1
62,4,444174,14,15,4,0,5,3,0,54345,4342,88,16,0
23,5,612701,11,16,5,2,4,2,1,85255,3607,74,17,1
90,1,654385,13,16,1,4,4,2,1,77133,1293,76,8,1
77,5,335026,6,3,6,13,2,2,0,76627,3183,9,23,1
70,3,1031640,9,6,5,4,0,3,0,86863,66,55,5,0
20,1,1132523,12,13,3,7,2,0,1,99092,2739,83,1,1
84,2,124345,14,15,5,12,4,4,1,28935,1712,99,30,1
86,4,763628,7,15,4,10,0,3,0,63353,2380,85,11,1
41,1,1057987,9,12,5,0,1,1,0,5352,3887,87,28,1
37,6,49011,8,7,6,7,2,0,0,68808,714,74,39,1
63,5,307854,13,9,5,11,3,2,1,17016,1354,62,18,1
19,6,432627,13,3,2,3,2,4,1,72599,661,42,35,0
68,4,1220106,5,4,1,9,3,2,1,47582,3850,87,8,0
51,4,399961,9,13,2,13,3,4,0,25100,2419,34,15,1
64,3,151405,1,14,5,13,1,2,1,27051,2072,12,3,1
33,6,164526,3,5,1,9,3,2,0,60533,797,47,30,1
45,1,1006036,10,10,2,9,5,4,1,64000,673,36,39,1
90,6,114529,11,12,3,1,4,4,1,42876,1410,65,35,1
27,2,691218,15,12,3,7,4,4,1,77252,3327,83,23,0
54,0,1226079,15,16,5,6,3,3,1,97915,834,48,8,1
36,0,1445374,12,9,5,9,0,2,1,37134,2323,76,34,1
38,4,758436,3,2,6,12,1,2,0,51571,2378,55,39,1
66,0,622492,6,16,0,9,2,3,1,4300,4211,63,32,0
75,1,102831,4,10,0,13,2,4,1,36176,3557,44,28,1
32,3,1277391,9,14,3,10,4,2,0,63320,2351,16,39,1
63,0,758533,2,8,2,2,5,4,1,12957,2257,31,2,0
73,3,1186355,9,1,0,5,2,1,1,41360,2855,1,31,0
29,5,338707,4,3,5,10,5,3,0,26472,2522,37,39,0
17,6,327521,11,7,4,8,4,2,1,39871,2440,86,8,0
38,1,819366,3,16,5,11,2,0,1,7285,4210,96,32,0
25,0,1173774,14,16,4,3,1,0,1,64596,3372,93,4,0
83,2,636301,13,4,5,9,4,0,1,98133,1888,37,40,1
31,6,989337,3,5,0,11,2,0,1,7195,956,94,33,1
64,3,1231497,8,9,2,0,0,2,0,25283,3748,11,22,1
63,3,25513,13,9,2,3,2,1,1,83945,4029,16,3,0
72,2,1119887,7,5,4,11,5,3,1,59727,156,64,11,1
74,6,609058,2,15,4,7,3,3,1,74572,2421,21,37,1
35,4,496302,1,3,2,13,4,2,1,54400,4178,25,34,1
68,4,216559,9,11,5,4,0,0,1,71711,2350,75,28,1
68,4,788389,11,12,6,4,1,0,0,64759,4153,85,40,1
49,0,595763,0,14,2,1,4,0,0,69667,630,17,29,1
89,2,763844,14,2,0,13,4,4,0,48013,3552,51,8,0
58,2,441332,0,9,6,8,5,4,1,61384,2416,7,12,1
32,6,461345,15,5,0,3,1,2,1,61721,2761,77,31,1
58,1,1104862,11,4,3,4,0,2,0,59560,3542,70,15,1
85,5,190339,11,1,2,4,2,4,0,38991,1190,86,7,1
70,6,1339120,10,16,2,13,1,0,0,88706,865,85,4,0
27,5,1322109,13,8,3,11,2,4,0,67799,4006,81,9,0
72,4,49085,5,3,0,8,0,0,1,84418,3479,76,11,0
72,5,1287502,2,1,5,10,3,0,0,58757,324,39,33,1
34,3,1282402,13,16,6,5,3,2,1,29201,581,33,24,1
17,3,250553,12,7,6,12,1,2,1,48022,3235,57,18,0
56,6,1468773,9,1,0,8,1,0,0,30429,3556,12,28,0
50,4,1228515,0,1,2,0,2,3,0,89230,27,80,31,1
86,6,20302,11,10,5,1,2,1,1,51423,4131,13,23,0
82,5,174883,13,5,6,6,2,3,0,63522,4272,9,24,0
48,6,374869,8,6,6,12,0,3,0,17506,4240,97,21,1
39,3,680869,7,10,1,3,3,2,0,16455,175,32,0,0
28,6,1028099,8,2,6,13,2,2,1,1003,1945,51,23,0
48,3,543360,11,6,0,1,3,0,1,59412,3376,33,15,1
58,3,50217,6,12,0,11,0,4,0,41524,3715,50,40,0
64,2,35897,8,8,0,13,0,1,1,45650,3641,55,21,0
87,4,130017,0,2,3,8,2,1,0,43991,2568,34,39,1
25,2,690254,9,5,4,8,1,3,1,43498,3122,89,4,1
44,6,957916,7,1,4,3,1,2,0,47729,2897,99,18,0
60,0,896766,15,14,4,8,1,4,1,97908,3091,55,11,0
49,4,585126,10,12,1,0,3,2,1,53494,3685,61,12,0
46,6,918254,7,11,2,3,2,3,0,36966,3741,39,24,0
88,5,349191,5,13,6,8,2,4,0,26954,3249,54,18,0
83,5,216200,8,1,0,2,4,0,0,70987,2662,48,5,0
46,5,155955,15,15,6,10,2,0,1,78288,63,14,19,1
42,2,122304,7,9,0,1,3,1,1,54180,1485,53,18,0
35,0,554399,3,9,5,12,0,0,0,32349,836,24,20,0
30,1,1096392,4,6,0,12,1,1,0,3473,4268,47,4,1
28,6,37347,14,11,2,8,5,0,1,2968,2447,13,1,1
51,4,780975,2,14,1,13,1,2,1,78884,1003,75,20,0
37,0,1341704,4,8,2,13,4,0,1,24083,1581,79,14,0
69,1,1457735,6,13,0,1,1,4,0,59265,362,66,3,0
18,2,1081091,5,2,5,5,0,4,1,41712,3721,93,35,1
89,4,1335518,13,16,1,4,2,0,0,93517,2952,79,8,1
73,3,325043,4,10,3,13,5,3,1,98419,4165,8,23,0
55,0,1336112,15,5,6,7,4,1,0,85777,1565,62,23,0
77,1,535395,6,4,5,7,5,2,1,88527,3447,32,22,1
61,2,845054,2,9,5,13,2,3,0,2921,2476,7,11,1
85,0,573488,3,1,3,3,5,0,0,65839,594,90,34,1
38,2,1416295,2,15,2,11,2,0,1,34516,613,22,3,1
55,1,897046,10,1,6,5,3,1,0,32560,242,80,0,1
29,2,597688,2,9,2,0,5,3,1,28493,2846,2,30,0
59,6,552109,8,7,0,3,1,0,0,57527,3138,86,36,0
54,1,1452688,13,4,3,4,0,0,1,77845,1328,59,2,1
18,6,638894,11,2,0,8,3,1,0,68872,1429,51,39,1
88,2,35386,11,5,6,9,5,0,1,96512,2925,88,2,0
21,3,958766,2,16,1,8,4,3,1,29152,3300,16,3,1
55,6,1262018,5,9,6,4,3,3,0,38098,2063,5,40,1
50,1,404456,6,3,4,5,3,2,0,4460,1027,48,14,1
63,3,77673,2,6,6,1,5,4,1,79279,4190,68,21,1
44,0,1419883,14,4,3,2,5,1,0,85413,2297,82,36,1
23,4,1039538,14,8,1,0,3,4,1,301,608,25,32,0
37,3,278280,8,1,3,5,5,4,1,81474,4234,69,33,1
66,1,549260,13,7,1,11,0,4,1,22901,3668,25,11,1
82,0,647364,11,4,6,10,3,3,1,92917,244,89,26,0
48,3,196868,11,13,0,4,0,3,0,68423,4266,69,29,0
45,6,32887,7,11,1,0,2,1,0,44990,4314,58,38,1
71,0,217566,7,9,6,12,1,3,0,5584,2311,5,38,1
44,5,1149352,6,1,4,2,5,2,1,69319,3022,82,16,1
56,0,649216,4,12,4,10,1,0,0,57735,2851,85,16,0
70,2,1032647,12,16,0,10,2,2,0,70538,2856,36,9,1
18,1,546473,3,14,2,10,5,1,1,33556,3791,79,31,1
25,2,294596,3,5,0,13,0,1,0,44117,2448,77,27,1
65,4,759904,11,10,1,9,4,1,1,62233,721,70,30,1
77,1,1069692,4,7,3,5,5,2,1,6273,1397,60,1,1
42,6,1045812,5,11,6,6,3,0,1,2765,396,67,12,0
38,0,638930,14,12,1,4,5,0,0,46515,394,68,8,0
53,6,254874,15,16,6,10,0,0,1,87267,1027,80,2,1
73,1,631389,12,16,3,8,5,0,1,17607,1915,80,2,1
86,3,818141,15,6,6,9,4,1,0,46668,4206,25,35,1
48,1,978923,15,11,5,3,0,3,1,24024,3471,22,4,0
40,5,878779,10,11,1,5,1,3,1,68832,2744,62,40,0
58,4,381463,1,1,6,1,2,1,1,41632,3058,67,11,0
87,6,1104589,7,6,2,6,5,2,0,90321,691,69,20,0
35,4,877161,0,1,0,10,2,3,1,76907,2788,11,37,1
60,3,1331002,12,16,4,2,5,2,0,21010,1174,96,9,0
45,4,1077649,8,6,1,5,1,4,1,41963,153,28,21,0
23,5,1468103,7,14,2,10,1,0,0,38946,1789,81,2,0
55,5,470810,1,3,2,5,5,1,0,76142,3564,27,14,0
88,0,345694,10,3,3,7,4,1,1,47421,1380,49,24,1
69,0,1414750,7,7,4,4,1,0,0,10501,334,59,39,1
83,6,520336,2,16,0,10,2,4,0,9572,587,85,18,1
84,3,645601,3,14,3,10,2,2,1,23111,170,7,21,1
54,5,868056,10,16,4,7,2,3,0,34465,2296,16,17,0
29,1,92281,9,4,5,10,0,1,0,85143,262,21,29,1
61,0,910361,1,8,3,3,0,3,0,69661,1651,14,5,0
79,6,1263494,7,1,1,4,4,0,0,77102,1269,98,18,0
83,0,1255643,6,14,3,7,1,3,1,98870,2237,85,18,0
18,1,949599,8,16,2,4,4,3,0,66576,4158,67,26,0
33,3,1178242,9,6,5,10,0,0,1,83932,536,87,11,1
17,3,771054,14,13,4,4,3,3,1,51230,3092,70,25,1
28,2,951899,7,1,3,9,2,3,0,6539,2238,47,15,1
25,6,55591,3,2,1,4,5,4,1,40308,4184,47,39,0
49,3,544842,10,10,6,2,1,2,0,28476,791,15,21,1
42,5,168584,8,10,0,0,4,3,1,59787,837,97,26,0
73,2,855974,15,12,1,10,5,3,0,99448,943,44,37,1
29,3,315392,11,9,6,9,1,0,0,13580,1531,78,33,0
76,5,1216298,4,15,2,2,2,4,1,66991,154,38,38,0
37,5,1208542,3,14,5,5,4,3,0,83783,2823,28,33,0
25,3,945537,15,15,5,1,5,1,1,35895,2476,55,24,0
49,0,496756,5,2,0,5,1,4,0,22616,2824,84,32,1
52,5,874780,12,1,1,7,2,4,0,31013,2171,22,22,1
60,4,1044478,2,9,6,1,1,1,1,73044,1741,30,4,1
53,0,1369037,11,13,6,2,5,2,1,6216,978,57,8,1
42,0,1294478,3,14,6,9,3,3,0,95391,1699,92,1,0
24,1,820041,3,3,4,3,2,3,0,76527,1049,11,14,0
68,3,623684,6,4,2,9,2,1,1,41783,36,76,1,1
53,6,1485887,6,11,4,11,3,2,1,88725,3081,11,3,0
34,0,904280,11,16,2,2,2,1,0,26824,1293,30,22,1
79,3,176549,3,15,6,0,1,1,0,94730,2899,67,34,1
63,0,1338381,0,16,0,10,1,4,0,17917,2429,20,35,1
75,5,589508,9,5,2,8,5,1,0,11193,1590,61,29,1
52,6,286286,6,14,4,1,2,2,0,58234,1607,57,36,1
54,3,744306,8,10,1,13,1,0,0,12841,2686,78,2,0
90,0,289109,8,2,2,9,1,0,0,53774,1595,39,8,0
27,3,53235,7,2,2,3,0,2,1,24424,1806,56,1,1
34,5,602456,7,10,1,5,5,4,0,64313,1792,30,33,1
90,4,923255,13,11,0,3,4,4,1,20371,3919,21,14,0
43,5,117104,5,12,2,3,5,0,1,31867,627,74,2,1
20,3,575869,11,15,0,7,5,3,0,29105,2219,91,25,0
43,3,458721,3,13,6,6,1,2,1,20149,965,36,2,0
40,3,386386,2,14,4,5,0,2,1,54593,2237,14,17,1
78,4,25674,4,16,1,8,0,2,1,21974,3099,88,16,1
57,1,45905,13,13,1,12,5,4,1,50056,646,59,40,0
55,5,1013028,8,3,2,8,3,0,1,89431,3669,70,30,0
42,6,1043932,4,15,5,5,2,1,0,19124,4310,98,7,1
80,4,340171,2,15,5,0,5,4,0,77966,1837,71,6,1
62,1,1133585,1,14,2,5,4,1,0,18927,1111,81,1,0
39,0,825327,9,2,4,6,1,3,0,69811,3816,71,7,1
59,2,1133826,12,13,3,13,3,2,0,66920,3607,96,36,1
72,2,894003,13,3,6,11,1,1,1,37167,475,85,26,0
28,1,1294105,4,13,6,3,2,3,0,28506,1568,36,21,0
51,2,1355891,11,5,4,4,2,0,0,82340,1495,59,26,0
73,0,884558,7,15,3,0,4,1,0,54748,3191,65,3,0
43,2,916144,5,2,6,7,5,3,1,51719,2146,6,39,0
55,4,770362,9,2,0,1,3,4,0,21161,3950,46,2,1
35,4,864215,2,6,5,3,1,4,0,86127,3718,51,5,1
21,1,1364385,13,11,6,13,5,0,1,3974,3476,39,36,1
59,5,72600,9,5,6,12,0,2,1,70710,3437,64,36,1
54,6,491211,10,15,3,7,3,3,0,84732,3607,6,31,0
43,2,177334,3,7,2,2,2,0,1,89705,1862,30,40,0
63,5,1197770,11,5,3,0,5,3,0,93446,3109,91,29,1
18,2,694142,3,3,6,8,5,2,1,97190,3720,72,33,1
48,4,1272284,1,14,5,10,1,4,1,91308,2850,50,4,0
78,6,1445840,0,11,1,6,1,4,0,10712,1486,90,35,1
42,5,980611,5,12,3,0,1,1,1,43431,1134,49,20,1
43,6,217978,8,12,4,12,0,0,1,91573,366,90,8,0
80,4,976323,0,1,5,13,2,3,0,35805,2226,4,31,1
80,3,793769,3,16,0,3,0,4,0,49986,3707,41,34,0
35,2,119061,15,13,5,13,0,3,1,29098,2592,98,1,0
79,4,88481,7,2,5,0,2,3,0,60409,919,16,6,1
88,5,215877,5,1,1,7,2,4,0,15274,1520,86,6,0
19,2,1110804,15,10,6,8,2,2,0,24307,1268,65,35,1
35,4,980783,5,5,6,9,4,0,1,74553,793,1,25,0
18,5,997062,14,13,6,13,1,4,1,57752,3894,35,32,0
21,0,1101863,14,11,4,11,2,0,1,92723,1175,57,3,0
68,6,923444,2,2,2,0,2,3,0,2658,2513,92,3,1
82,2,1490394,7,4,2,12,3,0,0,4834,3945,74,22,0
60,1,1031665,13,2,3,7,3,2,0,65253,1880,3,25,1
64,3,892216,7,12,1,5,0,2,1,66760,865,18,21,0
60,1,763495,1,2,0,13,3,1,1,21597,2890,17,18,0
39,5,731122,9,14,0,9,0,3,0,16633,2861,75,29,1
20,3,838090,15,11,2,9,4,0,1,83408,2349,48,27,1
61,3,175922,6,7,1,1,4,3,0,70893,3354,86,12,1
26,4,244151,2,11,3,13,5,4,0,23119,1888,5,32,0
55,0,1163472,1,4,6,1,4,4,1,18400,2575,1,5,0
85,2,430931,1,15,2,6,5,2,0,92149,406,11,27,0
50,4,841848,10,15,6,1,0,2,0,71153,3063,60,35,1
50,3,787056,2,2,4,9,5,2,1,12158,162,17,13,1
18,3,629702,12,1,1,5,0,3,1,6474,4094,50,0,0
60,5,534082,3,3,2,5,3,1,1,23567,4032,22,21,1
18,1,468950,12,4,5,5,1,2,1,79040,1073,18,32,1
62,2,97839,1,6,4,7,1,4,1,98545,1062,22,40,1
66,6,476520,14,11,3,5,2,4,1,79541,1895,2,10,0
66,4,1469080,11,11,6,12,1,1,1,89245,3448,45,37,1
42,0,1315218,3,2,1,0,2,2,1,35668,2156,34,14,1
21,4,448306,10,15,0,9,2,3,0,54491,3878,37,21,0
81,1,1139441,11,15,5,5,2,2,0,4895,3893,86,12,0
73,5,289131,0,3,2,7,1,0,1,80407,4271,83,35,0
55,1,94898,13,2,1,6,3,2,0,35239,455,28,7,0
78,4,137137,9,6,4,2,0,2,0,91569,1312,17,3,0
86,4,961101,2,12,1,10,0,3,0,41598,2731,57,27,0
85,3,1095737,10,16,3,1,3,3,0,21790,105,10,34,1
28,6,1358614,3,15,3,2,4,3,1,42520,4195,52,17,1
48,6,813473,10,14,6,2,1,0,1,15918,3415,13,34,1
48,5,339936,11,3,1,11,4,0,1,8266,3945,61,13,0
55,0,1224245,5,11,3,1,0,2,0,92756,3069,97,31,1
31,6,1332250,7,5,0,5,5,4,0,76938,3004,55,3,0
28,5,90683,11,1,4,6,0,2,0,32072,1816,20,5,0
80,1,136895,15,6,4,7,3,4,0,85059,4335,84,17,1
17,1,253791,4,13,5,4,2,1,1,59879,2051,16,29,1
83,5,1302350,10,16,2,9,2,0,0,76256,1041,32,15,0
81,5,1426526,1,12,0,2,5,4,0,41989,2360,1,40,1
20,4,941404,0,11,0,6,5,1,0,4361,2112,48,14,0
76,1,133255,4,7,0,10,2,1,0,36048,2978,56,39,0
90,4,1085997,4,9,6,2,0,3,1,7274,412,20,1,0
34,5,452078,6,6,4,13,1,2,1,38971,2508,73,28,1
48,4,1486731,3,4,2,7,1,1,0,89171,3254,15,13,0
35,0,68891,9,12,3,4,1,2,0,60807,298,9,22,0
43,4,593165,9,4,3,5,1,1,0,24205,1214,95,20,0
85,1,765902,1,6,6,10,2,3,0,26972,2927,22,1,1
60,5,1153097,14,8,3,0,2,1,0,36960,849,98,32,0
28,4,1315071,13,1,3,3,1,3,0,33989,4136,46,1,0
74,5,1008446,6,7,0,12,0,1,0,36074,1734,70,31,0
40,2,1060511,12,7,4,1,4,2,1,46314,3298,2,5,0
52,0,464227,9,11,4,0,5,2,0,32100,1318,19,22,1
25,1,485646,3,4,5,3,1,1,0,42855,185,44,31,1
17,5,505878,12,15,3,3,5,0,1,66229,3147,77,29,1
61,4,1116525,6,14,3,13,3,2,0,41573,2590,14,38,0
52,0,1385942,6,14,6,1,1,4,0,27574,193,12,37,1
72,5,268746,7,16,2,11,2,3,1,49639,441,67,34,1
84,5,920268,3,15,2,8,4,3,1,95467,4119,84,21,0
24,4,737574,9,9,4,6,1,1,1,73576,1786,88,31,0
73,0,1079095,12,13,5,12,5,2,1,41208,97,73,10,1
60,1,1255715,11,12,4,2,1,1,0,40379,308,44,36,0
86,6,499811,15,4,5,6,4,2,0,41985,621,14,18,0
70,1,1443768,5,6,6,5,4,0,1,89976,882,53,11,0
51,5,307615,8,11,5,8,3,0,1,66873,3557,72,38,0
17,4,55717,0,13,3,0,1,2,0,99375,4133,38,29,1
49,0,84184,2,13,3,12,4,2,1,52425,4256,41,21,0
41,4,826370,5,12,0,7,0,2,1,96975,412,50,24,1
77,3,318656,11,7,1,10,5,2,0,87844,1279,32,4,0
90,5,1008222,15,12,2,1,0,4,0,26517,2449,2,3,1
50,5,918558,3,13,6,1,4,0,0,62846,3364,20,26,0
26,2,697317,13,3,2,8,4,2,0,83735,953,17,35,1
46,5,1326359,2,16,3,10,5,0,1,26084,961,55,17,0
30,5,792054,12,9,2,4,1,1,0,19644,497,65,24,1
42,5,870638,6,9,1,10,1,1,1,43776,752,88,9,1
30,2,254729,0,7,6,11,2,0,1,83725,66,53,22,1
75,3,1335435,5,6,4,9,0,4,0,36873,1402,57,36,1
48,4,310088,9,7,0,0,3,1,0,32558,1404,16,20,0
25,1,397648,13,5,0,1,3,2,1,48662,1047,33,36,1
67,5,703907,7,4,0,4,3,4,0,1715,3930,78,29,1
53,4,1406712,3,15,6,6,0,1,1,73422,4268,27,14,1
70,0,784314,8,1,0,0,2,1,0,55658,3217,82,7,1
89,6,622328,13,10,2,1,2,0,1,75373,3890,53,7,0
56,2,1418978,9,1,0,5,5,4,1,11377,3185,28,33,0
